8000
E1;393;1443
E2;383;1660
E3;399;1299
E4;402;1487
E5;380;1644
E6;387;1181
E7;410;1644
E8;410;1099
E9;423;1600
E10;399;1697
E11;407;1090
E12;424;1622
E13;406;1133
E14;418;1176
E15;425;1484
E16;390;1678
E17;387;1507
E18;438;1125
E19;406;1328
E20;412;1463
E21;401;1009
E22;409;1171
E23;392;1286
E24;412;1195
E25;409;1006
E26;431;1371
E27;438;1317
E28;403;1066
E29;396;1439
E30;422;1083
E31;438;1117
E32;390;1051
E33;391;1513
8000
E1;431;1407
E2;419;1428
E3;437;1287
E4;410;1177
E5;424;1153
E6;383;1470
E7;438;1236
E8;392;1610
E9;389;1435
E10;399;1320
E11;429;1184
E12;393;1610
E13;415;1021
E14;389;1231
E15;397;1655
E16;388;1031
E17;431;1492
E18;386;1424
E19;427;1027
E20;436;1392
E21;388;1347
E22;418;1071
E23;428;1077
E24;416;1481
E25;385;1588
E26;423;1488
E27;410;1612
E28;404;1551
E29;433;1117
E30;415;1602
E31;396;1241
E32;396;1486
E33;422;1552
8000
E1;393;1068
E2;389;1578
E3;382;1203
E4;422;1362
E5;393;1021
E6;380;1003
E7;434;1490
E8;396;1289
E9;394;1580
E10;430;1572
E11;399;1638
E12;403;1117
E13;431;1432
E14;392;1138
E15;410;1618
E16;434;1124
E17;385;1228
E18;394;1523
E19;398;1332
E20;414;1666
E21;417;1698
E22;417;1300
E23;396;1183
E24;406;1079
E25;437;1581
E26;427;1499
E27;421;1137
E28;426;1286
E29;392;1226
E30;399;1242
E31;436;1537
E32;440;1599
E33;401;1104
8000
E1;380;1240
E2;399;1194
E3;421;1078
E4;428;1245
E5;400;1354
E6;398;1321
E7;387;1289
E8;388;1230
E9;432;1252
E10;412;1645
E11;415;1424
E12;385;1445
E13;401;1136
E14;409;1673
E15;423;1448
E16;433;1385
E17;395;1260
E18;413;1196
E19;417;1058
E20;420;1196
E21;418;1035
E22;435;1042
E23;432;1697
E24;392;1498
E25;388;1316
E26;433;1525
E27;389;1550
E28;386;1414
E29;381;1289
E30;439;1359
E31;423;1318
E32;425;1252
E33;389;1241
8000
E1;425;1603
E2;437;1054
E3;437;1616
E4;394;1244
E5;410;1584
E6;399;1609
E7;390;1674
E8;386;1428
E9;382;1431
E10;426;1430
E11;396;1415
E12;439;1579
E13;383;1427
E14;427;1697
E15;418;1208
E16;392;1681
E17;420;1163
E18;418;1034
E19;408;1155
E20;389;1418
E21;402;1142
E22;429;1695
E23;440;1403
E24;417;1335
E25;431;1248
E26;391;1166
E27;425;1439
E28;382;1018
E29;392;1009
E30;421;1337
E31;420;1070
E32;395;1478
E33;397;1644
8000
E1;390;1191
E2;393;1005
E3;432;1532
E4;420;1618
E5;413;1424
E6;396;1223
E7;406;1068
E8;391;1497
E9;419;1494
E10;429;1498
E11;395;1191
E12;408;1145
E13;397;1209
E14;434;1481
E15;417;1484
E16;414;1333
E17;416;1435
E18;416;1085
E19;428;1487
E20;404;1364
E21;411;1605
E22;386;1328
E23;402;1327
E24;425;1661
E25;399;1456
E26;408;1421
E27;389;1209
E28;409;1021
E29;382;1459
E30;433;1558
E31;422;1429
E32;413;1006
E33;384;1586
8000
E1;417;1499
E2;425;1644
E3;391;1213
E4;408;1652
E5;404;1560
E6;426;1258
E7;403;1639
E8;438;1319
E9;417;1051
E10;437;1655
E11;418;1241
E12;422;1045
E13;396;1381
E14;388;1117
E15;433;1257
E16;388;1505
E17;415;1622
E18;414;1282
E19;434;1471
E20;417;1187
E21;384;1639
E22;426;1140
E23;392;1424
E24;417;1681
E25;432;1505
E26;380;1190
E27;383;1566
E28;428;1610
E29;430;1316
E30;402;1582
E31;408;1112
E32;409;1329
E33;426;1495
8000
E1;380;1455
E2;431;1354
E3;419;1486
E4;388;1544
E5;394;1399
E6;420;1592
E7;382;1435
E8;389;1641
E9;403;1441
E10;429;1157
E11;430;1455
E12;382;1112
E13;404;1185
E14;429;1672
E15;390;1669
E16;417;1189
E17;400;1203
E18;405;1075
E19;424;1418
E20;420;1517
E21;410;1458
E22;399;1170
E23;382;1440
E24;426;1309
E25;439;1200
E26;398;1186
E27;421;1084
E28;426;1632
E29;392;1350
E30;434;1629
E31;427;1454
E32;432;1112
E33;439;1619
8000
E1;400;1078
E2;440;1140
E3;411;1677
E4;426;1190
E5;428;1423
E6;389;1556
E7;439;1370
E8;406;1440
E9;387;1154
E10;390;1649
E11;382;1453
E12;404;1412
E13;410;1155
E14;388;1539
E15;389;1396
E16;440;1271
E17;402;1573
E18;398;1277
E19;415;1108
E20;391;1307
E21;398;1407
E22;437;1100
E23;403;1122
E24;394;1149
E25;413;1169
E26;406;1155
E27;431;1313
E28;391;1573
E29;428;1048
E30;433;1283
E31;385;1173
E32;437;1319
E33;395;1335
8000
E1;438;1461
E2;402;1286
E3;398;1662
E4;391;1187
E5;381;1447
E6;429;1380
E7;392;1653
E8;424;1144
E9;427;1400
E10;403;1119
E11;421;1013
E12;405;1316
E13;380;1643
E14;389;1407
E15;420;1390
E16;428;1598
E17;423;1282
E18;418;1672
E19;397;1453
E20;437;1361
E21;399;1131
E22;384;1385
E23;431;1187
E24;387;1107
E25;426;1050
E26;408;1392
E27;429;1151
E28;402;1308
E29;382;1540
E30;402;1313
E31;431;1669
E32;433;1488
E33;403;1139
8000
E1;393;1443
E2;383;1660
E3;399;1299
E4;402;1487
E5;380;1644
E6;387;1181
E7;410;1644
E8;410;1099
E9;423;1600
E10;399;1697
E11;407;1090
E12;424;1622
E13;406;1133
E14;418;1176
E15;425;1484
E16;390;1678
E17;387;1507
E18;438;1125
E19;406;1328
E20;412;1463
E21;401;1009
E22;409;1171
E23;392;1286
E24;412;1195
E25;409;1006
E26;431;1371
E27;438;1317
E28;403;1066
E29;396;1439
E30;422;1083
E31;438;1117
E32;390;1051
E33;391;1513
E34;425;1501
E35;430;1354
E36;392;1401
E37;418;1382
E38;400;1492
E39;429;1420
E40;416;1338
E41;403;1310
E42;410;1546
E43;390;1322
E44;414;1299
E45;420;1456
E46;400;1438
E47;412;1473
E48;434;1365
E49;429;1488
E50;426;1410
8000
E1;431;1407
E2;419;1428
E3;437;1287
E4;410;1177
E5;424;1153
E6;383;1470
E7;438;1236
E8;392;1610
E9;389;1435
E10;399;1320
E11;429;1184
E12;393;1610
E13;415;1021
E14;389;1231
E15;397;1655
E16;388;1031
E17;431;1492
E18;386;1424
E19;427;1027
E20;436;1392
E21;388;1347
E22;418;1071
E23;428;1077
E24;416;1481
E25;385;1588
E26;423;1488
E27;410;1612
E28;404;1551
E29;433;1117
E30;415;1602
E31;396;1241
E32;396;1486
E33;422;1552
E34;412;1437
E35;430;1359
E36;393;1444
E37;408;1495
E38;426;1487
E39;414;1373
E40;402;1330
E41;424;1469
E42;407;1340
E43;399;1562
E44;411;1326
E45;419;1527
E46;415;1316
E47;417;1509
E48;431;1366
E49;420;1433
E50;426;1405
8000
E1;393;1068
E2;389;1578
E3;382;1203
E4;422;1362
E5;393;1021
E6;380;1003
E7;434;1490
E8;396;1289
E9;394;1580
E10;430;1572
E11;399;1638
E12;403;1117
E13;431;1432
E14;392;1138
E15;410;1618
E16;434;1124
E17;385;1228
E18;394;1523
E19;398;1332
E20;414;1666
E21;417;1698
E22;417;1300
E23;396;1183
E24;406;1079
E25;437;1581
E26;427;1499
E27;421;1137
E28;426;1286
E29;392;1226
E30;399;1242
E31;436;1537
E32;440;1599
E33;401;1104
E34;419;1297
E35;402;1335
E36;418;1350
E37;410;1388
E38;415;1287
E39;423;1440
E40;421;1311
E41;426;1392
E42;402;1479
E43;417;1482
E44;430;1425
E45;411;1384
E46;427;1299
E47;416;1356
E48;432;1448
E49;419;1491
E50;426;1367
8000
E1;380;1240
E2;399;1194
E3;421;1078
E4;428;1245
E5;400;1354
E6;398;1321
E7;387;1289
E8;388;1230
E9;432;1252
E10;412;1645
E11;415;1424
E12;385;1445
E13;401;1136
E14;409;1673
E15;423;1448
E16;433;1385
E17;395;1260
E18;413;1196
E19;417;1058
E20;420;1196
E21;418;1035
E22;435;1042
E23;432;1697
E24;392;1498
E25;388;1316
E26;433;1525
E27;389;1550
E28;386;1414
E29;381;1289
E30;439;1359
E31;423;1318
E32;425;1252
E33;389;1241
E34;428;1350
E35;415;1378
E36;402;1403
E37;429;1480
E38;423;1420
E39;414;1470
E40;410;1395
E41;407;1336
E42;421;1467
E43;432;1500
E44;419;1299
E45;426;1474
E46;430;1322
E47;421;1319
E48;423;1446
E49;427;1352
E50;430;1385
8000
E1;425;1603
E2;437;1054
E3;437;1616
E4;394;1244
E5;410;1584
E6;399;1609
E7;390;1674
E8;386;1428
E9;382;1431
E10;426;1430
E11;396;1415
E12;439;1579
E13;383;1427
E14;427;1697
E15;418;1208
E16;392;1681
E17;420;1163
E18;418;1034
E19;408;1155
E20;389;1418
E21;402;1142
E22;429;1695
E23;440;1403
E24;417;1335
E25;431;1248
E26;391;1166
E27;425;1439
E28;382;1018
E29;392;1009
E30;421;1337
E31;420;1070
E32;395;1478
E33;397;1644
E34;423;1452
E35;419;1356
E36;424;1488
E37;430;1397
E38;417;1412
E39;429;1334
E40;414;1362
E41;421;1440
E42;402;1345
E43;426;1503
E44;412;1383
E45;423;1471
E46;429;1376
E47;432;1454
E48;420;1419
E49;418;1390
E50;430;1422
8000
E1;390;1191
E2;393;1005
E3;432;1532
E4;420;1618
E5;413;1424
E6;396;1223
E7;406;1068
E8;391;1497
E9;419;1494
E10;429;1498
E11;395;1191
E12;408;1145
E13;397;1209
E14;434;1481
E15;417;1484
E16;414;1333
E17;416;1435
E18;416;1085
E19;428;1487
E20;404;1364
E21;411;1605
E22;386;1328
E23;402;1327
E24;425;1661
E25;399;1456
E26;408;1421
E27;389;1209
E28;409;1021
E29;382;1459
E30;433;1558
E31;422;1429
E32;413;1006
E33;384;1586
E34;421;1461
E35;415;1352
E36;430;1390
E37;427;1420
E38;420;1384
E39;424;1331
E40;419;1430
E41;426;1462
E42;431;1487
E43;417;1493
E44;429;1440
E45;415;1376
E46;421;1435
E47;423;1492
E48;428;1470
E49;422;1350
E50;425;1422
8000
E1;417;1499
E2;425;1644
E3;391;1213
E4;408;1652
E5;404;1560
E6;426;1258
E7;403;1639
E8;438;1319
E9;417;1051
E10;437;1655
E11;418;1241
E12;422;1045
E13;396;1381
E14;388;1117
E15;433;1257
E16;388;1505
E17;415;1622
E18;414;1282
E19;434;1471
E20;417;1187
E21;384;1639
E22;426;1140
E23;392;1424
E24;417;1681
E25;432;1505
E26;380;1190
E27;383;1566
E28;428;1610
E29;430;1316
E30;402;1582
E31;408;1112
E32;409;1329
E33;426;1495
E34;417;1468
E35;424;1442
E36;411;1356
E37;422;1410
E38;429;1393
E39;418;1336
E40;427;1475
E41;420;1378
E42;430;1361
E43;424;1446
E44;421;1324
E45;428;1459
E46;426;1473
E47;431;1368
E48;425;1395
E49;422;1421
E50;427;1374
8000
E1;380;1455
E2;431;1354
E3;419;1486
E4;388;1544
E5;394;1399
E6;420;1592
E7;382;1435
E8;389;1641
E9;403;1441
E10;429;1157
E11;430;1455
E12;382;1112
E13;404;1185
E14;429;1672
E15;390;1669
E16;417;1189
E17;400;1203
E18;405;1075
E19;424;1418
E20;420;1517
E21;410;1458
E22;399;1170
E23;382;1440
E24;426;1309
E25;439;1200
E26;398;1186
E27;421;1084
E28;426;1632
E29;392;1350
E30;434;1629
E31;427;1454
